"KodeUnit","Tanggal","NoBukti","NoInput","KodeBudidaya","KodeAfdeling","Norek","KodeBarang","Netral","kdblok","KodeUnsur","Uraian","Jml_fisik","Debet","Kredit","Aplikasi",
"71","27-01-2017 00:00:00","A58201701-V00328","A58201701-00328","00","21","605040000","00301004","0000","","B","Pemakaian 45 PERTAMAX Utk.Afdeling/Bagian Pabrik Rss Cib","45","405000","0","TUP",
"71","27-01-2017 00:00:00","A58201701-V00328","A58201701-00328","00","21","605040000","00301006","0000","","B","Pemakaian 20 MINYAK TANAH Utk.Afdeling/Bagian Pabrik Rss Cib","20","342518,470588235","0","TUP",
"71","27-01-2017 00:00:00","A58201701-V00328","A58201701-00328","00","21","605040000","01200507","0000","","B","Pemakaian 25 TALK POWDER Utk.Afdeling/Bagian Pabrik Rss Cib","25","316250","0","TUP",
"71","27-01-2017 00:00:00","A58201701-V00328","A58201701-00328","00","21","605040000","01600170","0000","","B","Pemakaian 1 CAT SABLON Utk.Afdeling/Bagian Pabrik Rss Cib","1","79137,8125","0","TUP",
"71","25-01-2017 00:00:00","A58201701-V00308","A58201701-00308","00","21","605040000","00301004","0000","","B","Pemakaian 45 PERTAMAX Utk.Afdeling/Bagian Pabrik Rss Cib","45","405000","0","TUP",
"71","25-01-2017 00:00:00","A58201701-V00308","A58201701-00308","00","21","605040000","00301006","0000","","B","Pemakaian 20 MINYAK TANAH Utk.Afdeling/Bagian Pabrik Rss Cib","20","342518,52631579","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","603070000","00504137","0000","","B","Pemakaian 100 PAC Utk.Afdeling/Bagian Pabrik Rss Cib","100","1760000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","605040000","00502865","0000","","B","Pemakaian 30 PLASTIK MIKA Utk.Afdeling/Bagian Pabrik Rss Cib","30","1815000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","605040000","00503524","0000","","B","Pemakaian 6 KAWAT SELING Utk.Afdeling/Bagian Pabrik Rss Cib","6","264000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","605040000","00502343","0000","","B","Pemakaian 5 SAPU LIDI Utk.Afdeling/Bagian Pabrik Rss Cib","5","82500","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","603080000","00800035","0000","","B","Pemakaian 2 GELAS UKUR Utk.Afdeling/Bagian Pabrik Rss Cib","2","99000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","603080000","00800166","0000","","B","Pemakaian 3 PH LAKMUS Utk.Afdeling/Bagian Pabrik Rss Cib","3","990000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","603080000","00502785","0000","","B","Pemakaian 30 SPON KAMAR MANDI Utk.Afdeling/Bagian Pabrik Rss Cib","30","363000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","603080000","00502756","0000","","B","Pemakaian 2 PISAU BLC STAINLESS Utk.Afdeling/Bagian Pabrik Rss Cib","2","110000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","603080000","01101489","0000","","B","Pemakaian 10 MASKER PLASTIK Utk.Afdeling/Bagian Pabrik Rss Cib","10","275000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","605040000","00502343","0000","","B","Pemakaian 10 SAPU LIDI Utk.Afdeling/Bagian Pabrik Rss Cib","10","165000","0","TUP",
"71","14-01-2017 00:00:00","A58201701-V00128","A58201701-00128","00","21","605040000","00500738","0000","","B","Pemakaian 5 PEL DORONG Utk.Afdeling/Bagian Pabrik Rss Cib","5","192500","0","TUP",
"71","11-01-2017 00:00:00","A58201701-V00107","A58201701-00107","00","21","605040000","00301004","0000","","B","Pemakaian 36.9 PERTAMAX Utk.Afdeling/Bagian Pabrik Rss Cib","36,9","308115","0","TUP",
"71","11-01-2017 00:00:00","A58201701-V00107","A58201701-00107","00","21","605040000","00301006","0000","","B","Pemakaian 20 MINYAK TANAH Utk.Afdeling/Bagian Pabrik Rss Cib","20","374000","0","TUP",
"71","11-01-2017 00:00:00","A58201701-V00107","A58201701-00107","00","21","605040000","01200507","0000","","B","Pemakaian 25 TALK POWDER Utk.Afdeling/Bagian Pabrik Rss Cib","25","316250","0","TUP",
"71","11-01-2017 00:00:00","A58201701-V00107","A58201701-00107","00","21","605040000","01600170","0000","","B","Pemakaian 1 CAT SABLON Utk.Afdeling/Bagian Pabrik Rss Cib","1","79068,7","0","TUP",
"71","11-01-2017 00:00:00","A58201701-V00103","A58201701-00103","00","21","603100300","00301015","0000","","B","Pemakaian 30 KAYU BAKAR Utk.Afdeling/Bagian Pabrik Rss Cib","30","3198318,4","0","TUP",
"71","08-01-2017 00:00:00","A58201701-V00057","A58201701-00057","00","21","603070000","00100081","0000","","B","Pemakaian 460 NICOLA Utk.Afdeling/Bagian Pabrik Rss Cib","460","2930109,26315789","0","TUP",
"71","05-01-2017 00:00:00","A58201701-V00035","A58201701-00035","00","21","603070000","00100081","0000","","B","Pemakaian 460 NICOLA Utk.Afdeling/Bagian Pabrik Rss Cib","460","2930109,39130435","0","TUP",
"71","02-01-2017 00:00:00","A58201701-V00003","A58201701-00003","00","21","605040000","00301004","0000","","B","Pemakaian 45 PERTAMAX Utk.Afdeling/Bagian Pabrik Rss Cib","45","375750","0","TUP",
"71","02-01-2017 00:00:00","A58201701-V00003","A58201701-00003","00","21","605040000","00301006","0000","","B","Pemakaian 20 MINYAK TANAH Utk.Afdeling/Bagian Pabrik Rss Cib","20","374000","0","TUP",
"71","02-01-2017 00:00:00","A58201701-V00003","A58201701-00003","00","21","605040000","01200507","0000","","B","Pemakaian 25 TALK POWDER Utk.Afdeling/Bagian Pabrik Rss Cib","25","316250","0","TUP",
"71","02-01-2017 00:00:00","A58201701-V00003","A58201701-00003","00","21","605040000","01600170","0000","","B","Pemakaian 1 CAT SABLON Utk.Afdeling/Bagian Pabrik Rss Cib","1","79068,7272727273","0","TUP",
"71","01-01-2017 00:00:00","A58201701-V00001","A58201701-00001","00","21","603070000","00100081","0000","","B","Pemakaian 460 NICOLA Utk.Afdeling/Bagian Pabrik Rss Cib","460","2930109,33333333","0","TUP",
"71","08-01-2017 00:00:00","A58201701-V00064","A58201701-00064","00","21","603100300","00301015","0000","","B","Pemakaian 30 KAYU BAKAR Utk.Afdeling/Bagian Pabrik Rss Cib","30","3198318,34482759","0","TUP",
"71","04-01-2017 00:00:00","A58201701-V00034","A58201701-00034","00","30","201030000","00301002","D8851EY","","B","Pemakaian 25 SOLAR Utk.Afdeling/Bagian Teknik","25","192575","0","TUP",
"71","04-01-2017 00:00:00","A58201701-V00034","A58201701-00034","00","30","201030000","00301002","D8192EU","","B","Pemakaian 90 SOLAR Utk.Afdeling/Bagian Teknik","90","693270","0","TUP",
"71","04-01-2017 00:00:00","A58201701-V00034","A58201701-00034","00","30","200030000","00301002","D816PN","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","77030","0","TUP",
"71","06-01-2017 00:00:00","A58201701-V00039","A58201701-00039","00","30","201050000","01501205","D8478DI","","B","Pemakaian 2 BAN GOODYEAR UK.750 X 16  - 14PR G2020 Utk.Afdeling/Bagian Teknik","2","4140000","0","TUP",
"71","06-01-2017 00:00:00","A58201701-V00039","A58201701-00039","00","30","201050000","01501205","D8550DI","","B","Pemakaian 2 BAN GOODYEAR UK.750 X 16  - 14PR G2020 Utk.Afdeling/Bagian Teknik","2","4140000","0","TUP",
"71","06-01-2017 00:00:00","A58201701-V00039","A58201701-00039","00","30","201050000","01501205","D8907EO","","B","Pemakaian 2 BAN GOODYEAR UK.750 X 16  - 14PR G2020 Utk.Afdeling/Bagian Teknik","2","4140000","0","TUP",
"71","06-01-2017 00:00:00","A58201701-V00039","A58201701-00039","00","30","201050000","01501205","D8192EU","","B","Pemakaian 2 BAN GOODYEAR UK.750 X 16  - 14PR G2020 Utk.Afdeling/Bagian Teknik","2","4140000","0","TUP",
"71","06-01-2017 00:00:00","A58201701-V00039","A58201701-00039","00","30","201050000","01501205","D8502DT","","B","Pemakaian 2 BAN GOODYEAR UK.750 X 16  - 14PR G2020 Utk.Afdeling/Bagian Teknik","2","4140000","0","TUP",
"71","01-01-2017 00:00:00","A58201701-V00002","A58201701-00002","00","30","200030000","00301002","D1842QA","","B","Pemakaian 31 SOLAR Utk.Afdeling/Bagian Teknik","31","238792,975416336","0","TUP",
"71","01-01-2017 00:00:00","A58201701-V00002","A58201701-00002","00","30","200030000","00301002","F1148UL","","B","Pemakaian 20 SOLAR Utk.Afdeling/Bagian Teknik","20","154059,984139572","0","TUP",
"71","01-01-2017 00:00:00","A58201701-V00002","A58201701-00002","00","30","201030000","00301002","D8850EY","","B","Pemakaian 21 SOLAR Utk.Afdeling/Bagian Teknik","21","161762,98334655","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00600565","","","B","Penerimaan 4 SAKLAR DOUBLE","0","105600","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00025","A53201701-00025","00","","300060000","00600565","","","B","Penerimaan 2 SAKLAR DOUBLE","0","52800","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00600569","","","B","Penerimaan 3 SAKLAR ENGKEL BROCO","0","79200","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00025","A53201701-00025","00","","300060000","00600569","","","B","Penerimaan 4 SAKLAR ENGKEL BROCO","0","105600","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00600943","","","B","Penerimaan 3 STOP KONTAK BROCO","0","79200","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00601177","","","B","Penerimaan 6 LAMPU TL 40 W PHILIPS KOMPLIT","0","924000","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00025","A53201701-00025","00","","300060000","00601177","","","B","Penerimaan 4 LAMPU TL 40 W PHILIPS KOMPLIT","0","616000","0","TUP",
"71","16-01-2017 00:00:00","A53201701-V00015","A53201701-00015","00","","300060000","00601556","","","B","Penerimaan 1 CONTEKTOR LCI D 63","0","1320000","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00601966","","","B","Penerimaan 2 SOLASIBAN","0","39600","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00025","A53201701-00025","00","","300060000","00601966","","","B","Penerimaan 1 SOLASIBAN","0","19800","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00602010","","","B","Penerimaan 3 STEKER","0","79200","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00025","A53201701-00025","00","","300060000","00602047","","","B","Penerimaan 6 LAMPU XL PHILIPS 18 WATT","0","316800","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00602094","","","B","Penerimaan 7 FITTING PLAFON BROCO","0","184800","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00024","A53201701-00024","00","","300060000","00602097","","","B","Penerimaan 1 NCB 20 A","0","60500","0","TUP",
"71","12-01-2017 00:00:00","A53201701-V00007","A53201701-00007","00","","300080000","00800035","","","B","Penerimaan 2 GELAS UKUR","0","99000","0","TUP",
"71","12-01-2017 00:00:00","A53201701-V00007","A53201701-00007","00","","300080000","00800166","","","B","Penerimaan 3 PH LAKMUS","0","990000","0","TUP",
"71","14-01-2017 00:00:00","A53201701-V00010","A53201701-00010","00","","300090000","00900149","","","B","Penerimaan 2000 BAMBU GANTAR","0","4620000","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00023","A53201701-00023","00","","300110000","01100302","","","B","Penerimaan 1 FILTER SOLAR","0","235400","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00023","A53201701-00023","00","","300110000","01100302","","","B","Penerimaan 1 FILTER SOLAR","0","235400","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00023","A53201701-00023","00","","300110000","01100302","","","B","Penerimaan 1 FILTER SOLAR","0","235400","0","TUP",
"71","26-01-2017 00:00:00","A53201701-V00022","A53201701-00022","00","","300110000","01100302","","","B","Penerimaan 1 FILTER SOLAR","0","235400","0","TUP",
"71","02-01-2017 00:00:00","A53201701-V00003","A53201701-00003","00","","300020207","00202702","","","B","Penerimaan 100 ETHREL 10 LS","0","7000000","0","TUP",
"71","02-01-2017 00:00:00","A53201701-V00001","A53201701-00001","00","","300020207","00202706","","","B","Penerimaan 186 ETHREL AIR 2.5 %","0","3290000","0","TUP",
"71","14-01-2017 00:00:00","A53201701-V00014","A53201701-00014","00","","300020207","00202706","","","B","Penerimaan 186 ETHREL AIR 2.5 %","0","3290000","0","TUP",
"71","17-01-2017 00:00:00","A53201701-V00017","A53201701-00017","00","","300020207","00202708","","","B","Penerimaan 238 ETHREL SAWIT 2.5 %","0","7270900","0","TUP",
"71","02-01-2017 00:00:00","A53201701-V00003","A53201701-00003","00","","300020207","00202711","","","B","Penerimaan 310 VASELINE","0","18600000","0","TUP",
"71","10-01-2017 00:00:00","A53201701-V00004","A53201701-00004","00","","300030100","00301002","","","B","Penerimaan 8000 SOLAR","0","61624000","0","TUP",
"71","14-01-2017 00:00:00","A53201701-V00011","A53201701-00011","00","","300030100","00301004","","","B","Penerimaan 500 PERTAMAX","0","4500000","0","TUP",
"71","17-01-2017 00:00:00","A53201701-V00016","A53201701-00016","00","","300030100","00301015","","","B","Penerimaan 22 KAYU BAKAR","0","2613600","0","TUP",
"71","30-01-2017 00:00:00","A53201701-V00028","A53201701-00028","00","","300030100","00301015","","","B","Penerimaan 24 KAYU BAKAR","0","2851200","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00196","A58201701-00196","31","10","601060105","00202272","2014","0005","B","Pemakaian 0.01 AGRIMEC 18 EC Utk.Afdeling/Bagian Afdeling I / Ciawitali","0,01","17499,3188310262","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00197","A58201701-00197","00","10","602120000","00100008","2010","0026","B","Pemakaian 20 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","20","50000","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00197","A58201701-00197","00","10","608060000","00100008","0000","","B","Pemakaian 13 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","13","32500","0","TUP",
"71","18-01-2017 00:00:00","A58201701-V00177","A58201701-00177","00","10","602120000","00202706","2005","0001","B","Pemakaian 14 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling I / Ciawitali","14","247634,430244941","0","TUP",
"71","18-01-2017 00:00:00","A58201701-V00177","A58201701-00177","00","10","602120000","00202706","2005","0002","B","Pemakaian 6 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling I / Ciawitali","6","106129,041533546","0","TUP",
"71","18-01-2017 00:00:00","A58201701-V00177","A58201701-00177","00","10","602120000","00202706","2009","0004","B","Pemakaian 8 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling I / Ciawitali","8","141505,388711395","0","TUP",
"71","18-01-2017 00:00:00","A58201701-V00177","A58201701-00177","00","10","602120000","00202706","2009","0003","B","Pemakaian 7 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling I / Ciawitali","7","123817,215122471","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00160","A58201701-00160","00","10","602120000","00100008","1996","0019","B","Pemakaian 20 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","20","50000","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00160","A58201701-00160","00","10","608060000","00100008","0000","","B","Pemakaian 13 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","13","32500","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00157","A58201701-00157","31","10","601060105","00202272","2013","0004","B","Pemakaian 0.01 AGRIMEC 18 EC Utk.Afdeling/Bagian Afdeling I / Ciawitali","0,01","17499,3138600275","0","TUP",
"71","15-01-2017 00:00:00","A58201701-V00149","A58201701-00149","00","10","602120000","00100008","1998","0022","B","Pemakaian 22 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","22","55000","0","TUP",
"71","15-01-2017 00:00:00","A58201701-V00149","A58201701-00149","00","10","608060000","00100008","0000","","B","Pemakaian 21 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","21","52500","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00162","A58201701-00162","31","10","605040000","01200667","3100","","B","Pemakaian 150 KARTON BOX CAVENDISH UK. 13 KG Utk.Afdeling/Bagian Afdeling I / Ciawitali","150","2542500","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00162","A58201701-00162","31","10","605040000","01200717","3100","","B","Pemakaian 420 STIKER ""CIBIRU"" Utk.Afdeling/Bagian Afdeling I / Ciawitali","420","10920","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00162","A58201701-00162","31","10","605040000","01200664","3100","","B","Pemakaian 880 STIKER LABEL PISANG Utk.Afdeling/Bagian Afdeling I / Ciawitali","880","22901,8819944483","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00162","A58201701-00162","31","10","605040000","01200663","3100","","B","Pemakaian 150 INNER PLASTIK PISANG Utk.Afdeling/Bagian Afdeling I / Ciawitali","150","258750","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00162","A58201701-00162","31","10","605040000","01200665","3100","","B","Pemakaian 800 POLY FOAM PISANG Utk.Afdeling/Bagian Afdeling I / Ciawitali","800","475625,183858193","0","TUP",
"71","16-01-2017 00:00:00","A58201701-V00162","A58201701-00162","31","10","605040000","00202913","3100","","B","Pemakaian 0.1 ETHREEL 480 PGR Utk.Afdeling/Bagian Afdeling I / Ciawitali","0,1","50457,7625158142","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00189","A58201701-00189","00","10","602120000","00100008","1996","0019","B","Pemakaian 21 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","21","52500","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00189","A58201701-00189","00","10","608060000","00100008","0000","","B","Pemakaian 20 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","20","50000","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00190","A58201701-00190","00","10","602120000","00100008","1998","0020","B","Pemakaian 20 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","20","50000","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00190","A58201701-00190","00","10","608060000","00100008","0000","","B","Pemakaian 13 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","13","32500","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00191","A58201701-00191","00","10","602120000","00100008","1998","0021","B","Pemakaian 21 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","21","52500","0","TUP",
"71","19-01-2017 00:00:00","A58201701-V00191","A58201701-00191","00","10","608060000","00100008","0000","","B","Pemakaian 20 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling I / Ciawitali","20","50000","0","TUP",
"71","21-01-2017 00:00:00","A58201701-V00241","A58201701-00241","00","10","602120000","00202706","2005","0001","B","Pemakaian 14 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling I / Ciawitali","14","247634,437172775","0","TUP",
"71","18-01-2017 00:00:00","A58201701-V00179","A58201701-00179","00","11","602120000","00202708","1997","0001","B","Pemakaian 4 ETHREL SAWIT 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","4","123874,422688559","0","TUP",
"71","15-01-2017 00:00:00","A58201701-V00139","A58201701-00139","00","11","602120000","00100008","1998","0015","B","Pemakaian 15 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","15","37500","0","TUP",
"71","15-01-2017 00:00:00","A58201701-V00139","A58201701-00139","00","11","608060000","00100008","0000","","B","Pemakaian 18 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","18","45000","0","TUP",
"71","20-01-2017 00:00:00","A58201701-V00215","A58201701-00215","00","11","601050200","00202130","2008","0012","B","Pemakaian 6 HERBISIDA GLYPHOSATE VINO Utk.Afdeling/Bagian Afdeling Ii / Selagedang","6","228000","0","TUP",
"71","20-01-2017 00:00:00","A58201701-V00217","A58201701-00217","00","11","601050200","00202130","2008","0012","B","Pemakaian 6 HERBISIDA GLYPHOSATE VINO Utk.Afdeling/Bagian Afdeling Ii / Selagedang","6","228000","0","TUP",
"71","20-01-2017 00:00:00","A58201701-V00220","A58201701-00220","00","11","602120000","00202708","1997","0001","B","Pemakaian 2.8 ETHREL SAWIT 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","2,8","86712,0930232559","0","TUP",
"71","20-01-2017 00:00:00","A58201701-V00220","A58201701-00220","00","11","602120000","00202708","1998","0015","B","Pemakaian 1.2 ETHREL SAWIT 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","1,2","37162,3255813954","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00256","A58201701-00256","00","11","602120000","00202706","2008","0010","B","Pemakaian 0.6 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,6","10612,9025069638","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00256","A58201701-00256","00","11","602120000","00202706","2008","0011","B","Pemakaian 2.6 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","2,6","45989,244196843","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00256","A58201701-00256","00","11","602120000","00202706","2008","0012","B","Pemakaian 2.8 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","2,8","49526,8783658309","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00256","A58201701-00256","00","11","602120000","00202706","2008","0013","B","Pemakaian 1.2 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","1,2","21225,8050139275","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00256","A58201701-00256","00","11","602120000","00202706","2009","0016","B","Pemakaian 0.7 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,7","12381,7195914577","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00256","A58201701-00256","00","11","602120000","00202706","2009","0017","B","Pemakaian 0.7 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,7","12381,7195914577","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00256","A58201701-00256","00","11","602120000","00202706","2009","0018","B","Pemakaian 0.5 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,5","8844,08542246981","0","TUP",
"71","30-01-2017 00:00:00","A58201701-V00370","A58201701-00370","00","11","602120000","00100008","1997","0001","B","Pemakaian 18 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","18","45000","0","TUP",
"71","30-01-2017 00:00:00","A58201701-V00370","A58201701-00370","00","11","608060000","00100008","0000","","B","Pemakaian 18 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","18","45000","0","TUP",
"71","30-01-2017 00:00:00","A58201701-V00371","A58201701-00371","00","11","602120000","00100008","2009","0018","B","Pemakaian 18 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","18","45000","0","TUP",
"71","30-01-2017 00:00:00","A58201701-V00371","A58201701-00371","00","11","608060000","00100008","0000","","B","Pemakaian 15 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","15","37500","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00259","A58201701-00259","00","11","602120000","00100008","1986","0007","B","Pemakaian 18 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","18","45000","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00259","A58201701-00259","00","11","608060000","00100008","0000","","B","Pemakaian 15 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","15","37500","0","TUP",
"71","22-01-2017 00:00:00","A58201701-V00251","A58201701-00251","00","11","601050200","00202130","2003","0005","B","Pemakaian 6 HERBISIDA GLYPHOSATE VINO Utk.Afdeling/Bagian Afdeling Ii / Selagedang","6","228000","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00260","A58201701-00260","00","11","601050200","00202130","2001","0002","B","Pemakaian 6.6 HERBISIDA GLYPHOSATE VINO Utk.Afdeling/Bagian Afdeling Ii / Selagedang","6,6","250800","0","TUP",
"71","31-01-2017 00:00:00","A58201701-V00376","A58201701-00376","00","11","602120000","00100008","2003","0005","B","Pemakaian 24 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","24","60000","0","TUP",
"71","31-01-2017 00:00:00","A58201701-V00376","A58201701-00376","00","11","608060000","00100008","0000","","B","Pemakaian 21 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Ii / Selagedang","21","52500","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00270","A58201701-00270","00","11","602120000","00202706","2008","0010","B","Pemakaian 0.6 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,6","10612,9046653144","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00270","A58201701-00270","00","11","602120000","00202706","2008","0011","B","Pemakaian 2.6 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","2,6","45989,2535496957","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00270","A58201701-00270","00","11","602120000","00202706","2008","0012","B","Pemakaian 2.8 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","2,8","49526,8884381338","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00270","A58201701-00270","00","11","602120000","00202706","2008","0013","B","Pemakaian 1.2 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","1,2","21225,8093306288","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00270","A58201701-00270","00","11","602120000","00202706","2008","0010","B","Pemakaian 0.7 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,7","12381,7221095334","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00270","A58201701-00270","00","11","602120000","00202706","2009","0017","B","Pemakaian 0.7 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,7","12381,7221095334","0","TUP",
"71","23-01-2017 00:00:00","A58201701-V00270","A58201701-00270","00","11","602120000","00202706","2009","0018","B","Pemakaian 0.5 ETHREL AIR 2.5 % Utk.Afdeling/Bagian Afdeling Ii / Selagedang","0,5","8844,08722109532","0","TUP",
"71","20-01-2017 00:00:00","A58201701-V00211","A58201701-00211","00","12","602120000","00100008","1998","0025","B","Pemakaian 20 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Iii / Mandaling","20","50000","0","TUP",
"71","20-01-2017 00:00:00","A58201701-V00222","A58201701-00222","00","12","602120000","00100008","1998","0025","B","Pemakaian 20 AMONIAK LIQUIDA 10% Utk.Afdeling/Bagian Afdeling Iii / Mandaling","20","50000","0","TUP",
