"KodeUnit","KT","Inisial","NoInput","Tanggal","Nama","Alamat","Ket","RekKB","NoUrut","KdBud","kdAfd","Norek","Netral","Kdblok","Uraian","Nilai","Jml_Fisik","KdArus","TglKom","namauser","thntnm","KMK",
"71","KK","KAS","KAS201701-00083","14-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","010","00","30","201030000","D8478DI","","Biaya Pembelian 20 (Dua puluh) Ltr Solar u/Truck D.8478.DI Tgl.08 Januari 2017.Nota terlampir","103000","20","K001","14-01-2017 10:13:24","ferry","","01",
"71","KK","KAS","KAS201701-00091","18-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","013","31","02","157070000","","","Bpd.Pengemudi D.8851.EY","66000","0","K002","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","001","00","30","201070000","D8550DI","","Pembayaran Upah Kerja Libur Karyawan Teknik Tgl.28 Januari 2017.Daftar terlampirKepala Pool dll","428335","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00084","16-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Murni Afd I Tgl.12 Januari 2017.Daftar terlampir","6706000","0","K006","16-01-2017 09:24:01","ferry","","01",
"71","KK","KAS","KAS201701-00062","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","002","00","11","602020100","","","Pembayaran Upah Sadap Libur Afd II Tgl.01 Januari 2017.Daftar terlampirUnsur Pengawas Murni","641078","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00062","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","003","00","11","608060000","0000","","Unsur Pengawas Lanc Afd II Tgl.01","340946","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00062","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","004","00","11","196200000","","","Kary.Pelaksana II Afd II Tgl.01","2766500","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00085","16-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","ATK","100000000","001","00","02","426010000","","","Biaya Pembelian Amplop Kop dll u/Perlengkapan ATK Kantor Induk dan Afdeling Bulan Desember 2016.Kwitansi dan AU-31 terlampir","1491000","0","K002","16-01-2017 09:37:09","ferry","","01",
"71","KK","KAS","KAS201701-00091","18-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","014","31","02","157070000","","","By.Tol u/D.8851.EY","23000","0","K002","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00062","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","005","00","11","196200000","","","Jasa Anemer Afd II Tgl.01","193655","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00100","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","02","146020000","","","Uang Muka Sadap Borong Lancuran Afd II Tgl.02 s.d 15 Januari 2017.Daftar terlampir","27098500","0","K001","18-01-2017 14:10:54","ferry","","01",
"71","KK","KAS","KAS201701-00101","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd II Tgl.15 Januari 2017.Daftar terlampir","4628000","0","K006","18-01-2017 14:26:56","ferry","","01",
"71","BT","BRI","BRI201701-00004","12-01-2017 00:00:00","Kanpus PTPN VIII","Bandung","Modal Kerja","110000002","001","00","02","080010100","","","Penerimaan Uang dari Kanpus PTPN VIII Bandung,Sewa Avanza Bulan Desember 2016","4158000","0","T010","24-01-2017 10:34:37","ferry","","01",
"71","BK","BRI","BRI201701-00005","17-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Kas Kebun","110000002","001","00","02","198000000","","","Pengeluaran Uang dari Bank BRI Sukabumi untuk Kas Kebun Cibungur","253000000","0","K010","24-01-2017 10:40:51","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","002","00","30","201010000","D8907EO","","Pengemudi D.8907.EO","129318","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00132","30-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Upah Libur","100000000","001","00","02","423010000","","","Pembayaran Upah Kerja Libur Anggota Satpam dan Pramubakti Tgl.28 Januari 2017.Daftar terlampirAnggota Satpam","1349222","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00099","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","001","00","11","602020100","","","Pembayaran Upah Sadap Libur Afd II Tgl.15 Januari 2017.Daftar terlampirUnsur Pengawas Murni","473319","0","K001","24-01-2017 08:53:22","ferry","","01",
"71","KK","KAS","KAS201701-00102","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd II Tgl.10 s.d 16 Januari 2017.Daftar terlampir","7784000","0","K006","18-01-2017 14:32:25","ferry","","01",
"71","KK","KAS","KAS201701-00104","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Uang Muka Brg","100000000","001","00","12","146020000","","","Uang Muka Sadap Borong Lancuran Afd III Tgl.09 s.d 15 Januari 2017.Daftar terlampir","9342500","0","K006","18-01-2017 14:46:01","ferry","","01",
"71","KK","KAS","KAS201701-00062","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","006","00","11","196200000","","","Kary.Lepas Afd II Tgl.01","2931500","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00062","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","007","00","11","196200000","","","Jasa Anemer Afd II Tgl.01","205205","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00099","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","002","00","11","608060000","0000","","Unsur Pengawas Lanc Afd II Tgl.15","249793","0","K001","24-01-2017 08:53:22","ferry","","01",
"71","KK","KAS","KAS201701-00099","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","003","00","11","196200000","","","Kary.Pelaksana II Afd II Tgl.15","2664000","0","K001","24-01-2017 08:53:22","ferry","","01",
"71","KK","KAS","KAS201701-00099","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","004","00","11","196200000","","","Jasa Anemer Afd II Tgl.15","186480","0","K099","24-01-2017 08:53:22","ferry","","01",
"71","KK","KAS","KAS201701-00099","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","005","00","11","196200000","","","Kary.Lepas Afd II Tgl.15","1615000","0","K001","24-01-2017 08:53:22","ferry","","01",
"71","KK","KAS","KAS201701-00099","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","006","00","11","196200000","","","Jasa Anemer Afd II Tgl.15","113050","0","K099","24-01-2017 08:53:22","ferry","","01",
"71","KK","KAS","KAS201701-00099","18-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","007","00","11","160000001","","","PPh Anemer Afd II Tgl.15","-7488","0","K099","24-01-2017 08:53:22","ferry","","01",
"71","KK","KAS","KAS201701-00105","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Uang Muka Brg","100000000","001","00","12","146020000","","","Uang Muka Sadap Borong Murni Afd III Th.Tanam 1994,1996 dan 1997 Tgl.02 s.d 15 Januari 2017.Daftar terlampir","9620000","0","K006","18-01-2017 14:48:44","ferry","","01",
"71","KK","KAS","KAS201701-00132","30-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Upah Libur","100000000","002","00","02","410010100","","","Pramubakti","449740","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","003","00","30","201010000","D8502DT","","Pengemudi D.8502.DT","94925","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00119","25-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","ATK","100000000","001","00","02","426010000","","","Biaya Pembelian Rupa-rupa ATK u/Kantor Induk Bulan Desember 2016.Nota dan AU-31 terlampir","1635000","0","K002","25-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00119","25-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","ATK","100000000","002","00","02","426010000","","","Biaya Pembelian 13(Tiga belas) Bh Catridge u/Pelengkapan Komputer Kantor Induk Bulan Desember 2016.Nota dan AU-31 terlampir","2170000","0","K002","25-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00119","25-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","ATK","100000000","003","00","02","407020000","","","Biaya Pembelian Rupa-rupa ATK u/Keperluan proper dan ISO Bulan Desember 2016.Nota dan AU-31 terlampir","1515000","0","K002","25-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00040","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Gaji","100000000","001","00","21","154022100","","","Karyawan Pabrik RSS","3507717","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00040","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Gaji","100000000","002","00","30","154023000","","","Karyawan Teknik","1261021","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00040","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Gaji","100000000","004","00","11","154021100","","","Karyawan Afd II","1828069","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00041","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Honor","100000000","001","00","02","154110200","","","Pembayaran Honorarium Bulan Desember 2016.Daftar terlampir","2500000","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00042","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Titipan Potongan","100000000","001","00","02","151060000","","","Pembayaran Titipan Potongaan Koperasi,IKBI,SPBUN dan Listrik Bulan Desember 2016.Daftar terlampirUnsur Pimpinan","4227685","0","K002","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00042","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Titipan Potongan","100000000","002","00","02","151060000","","","Unsur Pelaksana","22503390","0","K002","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00043","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Premi","100000000","001","00","30","200010000","D1842QA","","Pembayaran Premi Lembur Pengemudi Bulan Desember 2016.Daftar terlampirPengemudi D.1842.QI","138750","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00043","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Premi","100000000","002","00","30","200010000","D816PN","","Pengemudi D.816.PN","138750","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00111","20-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Uji KIR","100000000","001","00","30","201080000","D8501DT","","Biaya Numpang Uji Kir Truck D.8501.DT dan D.8502.DT di Dinas Perhubungan Kabupaten Sukabumi Tgl.17 Januari 2017.Kwitansi terlampir- Truck D.8501.DT","800000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00106","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Uang Muka Brg","100000000","001","00","12","146020000","","","Uang Muka Sadap Murni Th.Tanam 1990 Afd III Tgl.02 s.d 15 Januari 2017.Daftar terlampir","7477000","0","K006","18-01-2017 14:53:13","ferry","","01",
"71","KK","KAS","KAS201701-00111","20-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Uji KIR","100000000","002","00","30","201080000","D8501DT","","- Truck D.8502.DT","800000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00112","20-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","By.Tambahan Penyadap","100000000","001","00","11","406040000","","","Biaya Penambahan Karyawan Sadapan Baru Sebanyak 7 (Tujuh) Orang di Afd II Tgl.14 Januari 2017.Daftar terlampir","2365000","0","K002","20-01-2017 09:49:10","ferry","","01",
"71","KK","KAS","KAS201701-00109","20-01-2017 00:00:00","Sdr.Harun S","Cibungur","Muat Bongkar Pisang","100000000","001","31","02","157070000","","","Biaya Bongkar Muat Angkutan Pisang Ke Serpong Bulan Desember 2016.Daftar terlampir","4300000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00107","18-01-2017 00:00:00","Sdr.Dindin Burhanudin","Artana","Uang Muka Brg","100000000","001","00","13","146020000","","","Uang Muka Sadap Borong Lancuran Afd IV Tgl.01 s.d 15 Januari 2017.Daftar terlampir","6441000","0","K006","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00055","12-01-2017 00:00:00","Kanpus PTPN VIII","Bandung","Pengembalian Upah","100000000","001","00","02","198000000","","","Pengembalian Modal Kerja (Upah Desember 2016) Ke Kanpus PTPN VIII Bandung","178000000","0","K010","12-01-2017 14:28:18","ferry","","01",
"71","KK","KAS","KAS201701-00056","12-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Upah Libur","100000000","001","00","02","423010000","","","Pembayaran Upah Kerja Libur Hari Raya Anggota Satpam dan Pramubakti Kantor Induk Tgl.01 Januari 2017.Daftar terlampirAnggota Satpam","1212630","0","K001","12-01-2017 14:45:10","ferry","","01",
"71","KK","KAS","KAS201701-00093","18-01-2017 00:00:00","Kopkar Tulus Karya","Cibungur","Sewa Avanza","100000000","001","00","02","157070000","","","Biaya Sewa Avanza F.1355.UV 50 % Kepada Kopkar Tulus Karya Kebun Cibungur Bulan Nopember 2016.Surat Perjanjian terlampir","5249000","0","K002","18-01-2017 10:09:41","ferry","","01",
"71","KK","KAS","KAS201701-00108","20-01-2017 00:00:00","Sdr.Harun S","Cibungur","Angk.Dus","100000000","001","31","02","157070000","","","Biaya Angkutan Dus Pisang dari Serpong Bulan Desember 2016.Daftar terlampir","2720000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00113","20-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Murni Afd I Tgl.02 s.d 15 Januari 2017.Daftar terlampir","8975000","0","K006","20-01-2017 09:50:47","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","001","00","02","157070000","","","Pembayaran Biaya Perjalanan Dinas Pengemudi dan Petugas Bulan Desember 2016.Daftar terlampirBpd Pengemudi D.8907.EO","20000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","002","00","02","157070000","","","Bpd Pengemudi D.8905.EO","165000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","003","00","02","157070000","","","Bpd Pengemudi D.8906.EO","90000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","004","00","02","157070000","","","By.19,4 Ltr Solar u/D.8906.EO","100000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","005","00","02","157070000","","","By.Tol u/D.8906.EO","2500","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","006","00","02","157070000","","","Bpd.Pengemudi D.8192.EU","120000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00039","09-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah","100000000","001","00","30","154043000","","","Pembayaran Upah KLM Teknik Bulan Desember 2016.Daftar terlampir","19347016","0","K001","06-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","007","00","02","157070000","","","Bpd.Pengemudi D.8851.EU","15000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","008","00","02","157070000","","","By.9,7 Ltr Solar u/D.1842.QA","105000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","009","00","02","157070000","","","By.Tol u/D.1842.QA","50000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","010","00","02","157070000","","","By.9,7 Ltr Solar u/D.1842.QA","100500","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","011","00","02","157070000","","","Bpd Pengemudi D.1257.ABU","285000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","012","00","02","157070000","","","By.Tol u/D.1257.ABu","40500","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00090","17-01-2017 00:00:00","Sdr Ayi Rachmat","Cibungur","BPD","100000000","013","00","02","157070000","","","Bpd Petugas","1704500","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","001","00","02","201020000","D8851EY","","Pembayaran Biaya Perjalanan Dinas Pengemudi dan Petugas Bulan Januari 2017.Daftar terlampirBpd Pengemudi D.8851.EY","111000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","002","00","02","201030000","D8851EY","","By.70 Ltr Solar u/D.8851.EY","360500","70","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","003","00","02","201090000","D8851EY","","By.Tol u/D.8851.EY","46000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","004","00","02","201020000","D8906EO","","Bpd Pengemudi D.8906.EO","30000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","005","00","02","201020000","D8907EO","","Bpd Pengemudi D.8907.EO","60000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","006","00","02","201020000","D8905EO","","Bpd Pengemudi D.8905.EO","15000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","007","00","02","201020000","D8851EY","","Bpd Pengemudi D.8951.EO","21000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","008","00","02","201020000","D8550DI","","Bpd Pengemudi D.8550.DI","15000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","009","00","02","200020000","D1842QA","","Bpd Pengemudi D.1842.QA","102000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","010","00","02","200030000","D1842QA","","By.19,4 Ltr Solar u/D.1842.QA","100000","19,4","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","011","00","02","200090000","D1842QA","","By.Tol u/D.1842.QA","13000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","012","00","02","200020000","D1257ABU","","Bpd Pengemudi D.1257.ABU","390000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","013","00","02","200030000","D1257ABU","","By.38,8 Ltr Solar u/D.1257.ABU","200000","38,8","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","014","00","02","200090000","D1257ABU","","By.Tol u/D.1257.ABU","61500","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00110","20-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","015","00","02","406030000","","","Bpd Petugas","3593000","0","K002","20-01-2017 08:55:22","ferry","","01",
"71","KK","KAS","KAS201701-00072","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","001","00","11","196200000","","","Jasa Anemer Afd II Tgl.08","243600","0","K099","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00072","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","002","00","11","196200000","","","Kary.Lepas Afd II Tgl.08","3916500","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00072","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","003","00","11","196200000","","","Jasa Anemer Afd II Tgl.08","274155","0","K099","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00072","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","004","00","11","160000001","","","PPh Anemer Afd II Tgl.08","-12944","0","K099","13-01-2017 00:00:00","ferry","","01",
"71","BT","BRI","BRI201701-00001","06-01-2017 00:00:00","Kanpus PTPN VIII","Bandung","Modal Kerja","110000002","001","00","02","080010100","","","Penerimaan Uang dari Kanpus PTPN VIII Bandung,Modal Kerja Bulan Januari 2017 :By.Umum Nop 2016...Rp.   62.400.000,-Keamanan Sept 2016.Rp.    4.000.000,-Pelatihan..........Rp.    8.500.000,-Jamsostek..........Rp.   19.721.000,-Gaji Desember 2016.Rp.1.147.584.000,-UM Gaji............Rp.  700.191.000,-Kayu Bakar.........Rp.   24.356.000,-                  -------------------","1966752000","0","T010","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","001","00","30","200030000","D1842QA","","Biaya Pembelian 25 (Dua puluh lima) Ltr Solar u/Kend D.1842.QA Tgl.09 Januari 2017. Nota terlampir","128750","25","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","002","00","30","200030000","D816PN","","Biaya Pembelian 25 (Dua puluh lima) Ltr Solar u/Kend D.816.PN Tgl.09 Januari 2017.Nota terlampir","128750","25","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","009","00","30","200030000","D816PN","","Biaya Pembelian 25 (Dua puluh lima) Ltr Solar u/Kend D.816.PN Tgl.10 Januari 2017.Nota terlampir","128750","25","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","010","00","30","200030000","D1842QA","","Biaya pembelian 20 (Dua puluh) Ltr Solar u/Kend D.1842.QA tgl.10 Januari 2017.Nota terlampir","103000","20","K001","16-01-2017 00:00:00","ferry","","02",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","001","00","30","201030000","D8905EO","","Biaya Pembelian 10 (Sepuluh) Ltr Solar u/Truck D.8950.EO Tgl.10 Januari 2017.Nota terlampir","51500","10","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","002","00","30","201030000","D8502DT","","Biaya Pembelian 10 (Sepuluh) Ltr Solar u/Truck D.8502. DT Tgl.10 Januari 2017.Nota terlampir","51500","10","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","003","00","30","201030000","D8501DT","","Biaya Pembelian 10 (Sepuluh) Ltr Solar u/Truck D.8501.DT Tgl.10 Januari 2017.Nota terlampir","51500","10","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","004","00","30","201030000","D8108DQ","","Biaya Pembelian 12 (Dua belas) Ltr Solar u/Kend D.8108.DQ Tgl.10 Januari 2017.Nota terlampir","64375","12","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","005","31","15","605050000","3100","","Biaya Pembelian 51 (Lima puluh satu) Ltr Solar u/DIESEL PH NEWU Tgl.05 Januari 2017","374850","51","K001","16-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00088","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","006","00","30","200030000","D816PN","","Biaya Pembelian 15 (Lima belas) Ltr Solar u/Kend D.816.PN Tgl.09 Januari 2017.Nota terlampir","77250","15","K001","16-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","001","00","02","154010000","","","Pembayaran Gaji Kary.IB s.d IVD Bulan Desember 2016.Daftar terlampirUnsur Pimpinan","36109091","0","K001","13-01-2017 00:00:00","ferry","","01",
